px_0,px_1,px_2,px_3,px_4,px_5,px_6,px_7,px_8,px_9,px_10,px_11,px_12,px_13,px_14,px_15,px_16,px_17,px_18,px_19,px_20,px_21,px_22,px_23,px_24,px_25,px_26,px_27,px_28,px_29,px_30,px_31,px_32,px_33,px_34,px_35,mask_0,mask_1,mask_2,mask_3,mask_4,mask_5,mask_6,mask_7,mask_8,mask_9,mask_10,mask_11,mask_12,mask_13,mask_14,mask_15,mask_16,mask_17,mask_18,mask_19,mask_20,mask_21,mask_22,mask_23,mask_24,mask_25,mask_26,mask_27,mask_28,mask_29,mask_30,mask_31,mask_32,mask_33,mask_34,mask_35,posture_meta
0.0,0.0,0.0,0.879,0.0,0.0,0.0,0.868,0.826,0.749,0.925,0.017,0.0,0.088,0.921,1.029,0.988,0.625,0.0,0.619,0.0,0.684,0.907,0.941,1.325,0.877,1.077,4.0,1.103,0.854,0.972,0.638,1.014,1.429,1.012,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.923,0.0,0.0,1.061,0.87,0.0,1.13,0.982,0.967,0.681,1.025,0.808,1.132,1.059,1.048,1.095,1.112,0.922,0.662,0.61,0.664,0.874,0.907,0.0,0.65,0.662,1.077,4.25,0.992,0.745,0.0,0.0,0.905,0.881,0.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
1.0,0.669,0.0,1.02,0.915,0.0,1.174,0.93,0.0,0.514,1.075,0.783,0.474,0.735,0.889,0.895,1.075,0.492,0.0,0.701,0.875,0.958,0.951,0.0,1.225,0.908,0.985,3.25,1.132,0.927,0.915,0.574,0.959,1.119,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.93,0.622,0.0,0.929,0.845,0.0,0.826,0.89,0.826,0.499,0.85,0.758,0.237,0.471,0.714,0.781,0.95,0.172,0.062,0.647,0.711,0.716,0.912,0.0,1.1,0.785,0.831,0.5,1.049,0.745,0.745,0.426,0.905,0.905,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,0.778,0.0,0.0,0.0,0.736,0.812,0.743,0.675,0.0,0.0,0.029,0.825,0.962,0.9,0.578,0.262,0.616,0.0,0.642,0.857,0.529,1.225,0.769,0.938,2.25,1.074,0.81,0.922,0.468,0.966,1.262,0.997,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.93,0.0,0.0,1.081,0.885,0.0,1.087,0.978,0.97,0.679,1.025,0.808,1.132,1.059,1.048,1.095,1.125,0.922,0.723,0.589,0.695,0.916,0.929,0.0,0.675,0.677,1.092,4.5,0.992,0.752,0.007,0.0,0.926,0.0,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
1.084,0.0,0.0,0.485,0.315,0.0,0.87,1.053,0.986,0.0,1.125,0.0,0.211,0.941,1.127,0.848,0.338,0.023,0.508,0.985,1.0,0.737,0.055,0.0,1.312,0.846,1.0,0.0,0.0,0.0,0.858,0.511,0.885,0.357,0.402,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,front
0.0,0.0,0.0,0.869,0.0,0.0,0.0,0.863,0.776,0.749,0.9,0.05,0.0,0.088,0.921,1.029,1.0,0.633,0.431,0.607,0.0,0.684,0.907,0.941,1.325,0.877,1.077,4.0,1.103,0.854,0.993,0.66,1.02,1.452,1.015,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
1.091,0.654,0.074,0.495,0.3,0.0,1.13,1.093,0.961,0.016,0.4,0.0,0.316,1.029,1.143,0.81,0.1,0.0,0.523,0.985,1.008,0.811,0.016,0.0,1.35,0.862,1.046,0.0,0.0,0.0,0.865,0.532,0.899,0.952,0.399,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,front
0.0,0.0,0.0,0.758,0.0,0.0,0.0,0.291,0.892,0.76,0.675,0.05,0.0,0.0,0.81,0.962,0.913,0.594,0.323,0.61,0.0,0.6,0.879,0.353,1.225,0.769,0.938,2.25,1.07,0.796,0.922,0.468,0.966,1.262,0.994,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.0,0.0,0.0,0.838,0.0,0.0,0.0,0.89,0.862,0.743,0.9,0.025,0.0,0.294,0.968,1.038,1.013,0.641,0.492,0.644,0.0,0.737,0.863,1.0,1.325,0.877,1.092,4.25,1.107,0.861,0.979,0.638,1.014,1.452,1.021,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.0,0.0,0.0,0.808,0.0,0.0,0.0,0.683,0.638,0.746,0.7,0.025,0.0,0.0,0.825,0.981,0.95,0.617,0.477,0.619,0.0,0.716,0.852,1.0,1.337,0.892,0.815,4.25,1.107,0.869,0.972,0.638,1.02,1.452,1.018,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.93,0.0,0.0,1.071,0.91,0.0,1.087,0.978,0.967,0.684,1.025,0.808,1.132,1.088,1.048,1.105,1.125,0.93,0.692,0.598,0.695,0.884,0.912,0.0,0.675,0.815,1.215,5.5,0.996,0.752,0.0,0.0,0.926,1.143,0.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
0.874,0.0,0.0,0.98,0.875,0.0,0.739,0.943,0.948,0.674,0.85,0.767,0.947,0.824,0.921,1.029,1.025,0.859,0.569,0.61,0.625,0.8,0.863,0.0,0.562,0.569,0.969,2.25,0.959,0.693,0.0,0.0,0.872,0.952,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
1.105,0.66,0.072,0.505,0.31,0.0,1.652,1.132,1.086,0.0,1.125,0.0,0.342,1.059,1.143,0.819,0.1,0.0,0.523,0.988,1.008,0.811,0.022,0.0,1.337,0.862,1.062,0.0,0.0,0.0,1.121,1.106,0.953,1.071,0.412,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,front
0.0,0.0,0.0,0.899,0.0,0.0,0.0,0.784,0.901,0.764,0.9,0.125,0.0,0.206,0.952,1.038,1.013,0.656,0.446,0.622,0.0,0.684,0.907,0.941,1.337,0.892,1.077,4.25,1.099,0.854,0.979,0.66,1.02,1.452,1.018,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.0,0.0,0.0,0.798,0.0,0.0,0.0,0.731,0.834,0.731,0.875,0.008,0.0,0.206,0.937,1.019,1.0,0.633,0.369,0.61,0.0,0.674,0.885,1.0,1.337,0.892,1.015,4.25,1.111,0.861,0.979,0.638,1.02,1.452,1.018,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.0,0.0,0.0,0.869,0.0,0.0,0.0,0.639,0.837,0.754,0.9,0.058,0.0,0.147,0.937,1.048,1.013,0.641,0.354,0.607,0.0,0.642,0.868,0.588,1.237,0.769,0.938,2.25,1.074,0.81,0.922,0.468,0.966,1.262,0.994,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.853,0.617,0.0,0.323,0.29,0.0,0.609,1.0,0.994,0.0,0.775,0.0,0.211,1.029,1.143,0.771,0.112,0.0,0.462,0.982,1.031,0.968,0.154,1.059,1.325,0.846,1.031,0.0,0.0,0.0,0.851,0.532,0.878,0.0,0.381,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,front
0.93,0.0,0.0,1.081,0.9,0.0,1.087,0.982,0.97,0.687,1.025,0.817,1.132,1.059,1.048,1.095,1.125,0.922,0.692,0.592,0.687,0.884,0.912,0.0,0.663,0.677,1.092,4.25,0.992,0.752,0.0,0.0,0.926,0.548,0.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
0.0,0.0,0.0,0.889,0.0,0.0,0.0,0.833,0.746,0.753,0.9,0.083,0.0,0.206,0.937,1.048,1.013,0.648,0.462,0.619,0.0,0.716,0.863,1.0,1.337,0.892,0.923,4.25,1.107,0.869,0.957,0.638,1.02,1.452,1.018,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
1.0,0.0,0.0,1.02,0.92,0.0,1.13,0.93,0.906,0.511,1.075,0.875,0.474,0.706,0.857,0.886,1.05,0.477,0.015,0.701,0.805,0.884,0.918,0.0,1.212,0.862,1.015,2.75,1.107,0.847,0.901,0.574,0.966,1.238,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
